code,price
A089590,0
A009420,2451.666667
A034310,20933.33333
A000990,3375
A175330,0
A009970,7000
A033920,4586.666667
A103140,9360
A071320,0
A006840,14516.66667
A115390,0
A001230,24033.33333
A069260,20333.33333
A001520,2506.666667
A019680,4233.333333
A005740,54900
A002240,30733.33333
A096760,5350
A016450,2423.333333
A000370,6336.666667
A018670,48616.66667
A072710,54600
A012510,588.3333333
A053210,0
A000230,23883.33333
A017810,69566.66667
A003300,61766.66667
A005180,38633.33333
A007340,6540
A093050,17516.66667
A085620,0
A003090,17150
A002020,24683.33333
A003470,6303.333333
A009450,19266.66667
A020150,0
A002960,67633.33333
A210980,0
A060980,0
A138250,0
A044820,1695
A019170,18600
A004490,17733.33333
A093370,2813.333333
A003540,15033.33333
A009290,2843.333333
A008490,5180
A031440,41366.66667
A078520,3548.333333
A003060,166.6666667
A029460,2543.333333
A007210,8113.333333
A003920,444333.3333
A005850,2483.333333
A036580,1158.333333
A034120,31500
A031430,0
A084690,2280
A058650,63566.66667
A025860,20950
A003850,22100
A001720,26266.66667
A021960,3440
A117930,0
A009410,4110
A004710,15633.33333
A122900,0
A004430,4213.333333
A029530,52200
A002390,11666.66667
A079430,4951.666667
A192530,0
A101060,18600
A000050,65566.66667
A004690,125166.6667
A017390,55500
A900140,0
A003030,41816.66667
A014830,31733.33333
A037710,97533.33333
A017940,66600
A005090,19850
A006060,5098.333333
A005500,11883.33333
A214420,0
A015860,2668.333333
A005720,15583.33333
A126560,0
A095720,16083.33333
A016800,19316.66667
A102460,0
A001780,950
A001630,16916.66667
A104700,37500
A152330,0
A005880,61266.66667
A032350,17633.33333
A002320,34116.66667
A213500,0
A002630,798.3333333
A042700,3188.333333
A000400,7010
A102280,2493.333333
A033660,0
A200880,0
A011200,29900
A214390,0
A003220,3776.666667
A015350,17466.66667
A138490,0
A002810,2795
A002990,12650
A008060,3153.333333
A004150,8796.666667
A002250,13350
A003200,60800
A005690,9716.666667
A036530,5600
A097230,27633.33333
A007690,22183.33333
A030610,7393.333333
A000480,72066.66667
A003560,1360
A027390,9530
A004440,0
A004360,9720
A095570,0
A011760,15516.66667
A001510,1461.666667
A033270,2626.666667
A112610,0
A000140,16366.66667
A003570,8543.333333
A007160,21366.66667
A005810,10393.33333
A089470,1351.666667
A016580,12116.66667
A008730,6523.333333
A001130,105833.3333
A009680,5896.666667
A000430,1538.333333
A003120,62966.66667
A000020,32866.66667
A183190,0
A002780,1395
A102260,6536.666667
A001500,14450
A011160,5223.333333
A002450,536.6666667
A000320,5280
A107590,0
A000180,18600
A012320,45850
A000390,3168.333333
A002000,18933.33333
A017960,5333.333333
A004970,11300
A001460,124000
A039570,0
A004250,7723.333333
A004700,4855
A003530,6366.666667
A194370,0
A010050,490
A000970,2811.666667
A005950,10050
A000680,4538.333333
A006390,12200
A007860,1330
A004980,3656.666667
A003070,6153.333333
A009580,4925
A092230,30550
A079980,0
A025000,35400
A011000,1221.666667
A005680,8186.666667
A161000,0
A001940,43900
A000860,10300
A004130,4825
A001250,6026.666667
A084010,51450
A005110,345
A082740,0
A000540,4963.333333
A004840,1593.333333
A001200,971.6666667
A002030,38883.33333
A136490,0
A013520,4938.333333
A001880,2911.666667
A067830,983.3333333
A004060,1321.666667
A015360,24500
A033240,3761.666667
A004380,1421.666667
A000700,17583.33333
A069640,0
A010690,1433.333333
A084680,375
A090350,2380
A012160,0
A004960,13150
A085310,8730
A011280,663.3333333
A007540,21766.66667
A014280,7776.666667
A001790,53333.33333
A011090,636.6666667
A005390,2581.666667
A010820,1191.666667
A007810,1946.666667
A068400,0
A084870,1701.666667
A007660,1390
A001360,2805
A227840,0
A004540,3541.666667
A900050,0
A021820,27250
A000040,328.3333333
A091090,6980
A007700,2586.666667
A092200,1913.333333
A002880,425
A001270,15483.33333
A034300,12600
A044450,3938.333333
A007980,6730
A130660,0
A025560,246.6666667
A004200,5450
A005750,1216.666667
A100250,788.3333333
A012610,15450
A002840,38266.66667
A003460,12616.66667
A026890,813.3333333
A003230,15150
A012200,1260
A037270,1661.666667
A004830,1298.333333
A103590,4191.666667
A033530,3206.666667
A000490,14516.66667
A016090,438.3333333
A006380,4466.666667
A004310,2145
A100840,15866.66667
A035150,531.6666667
A117580,0
A092440,6476.666667
A009440,7873.333333
A001390,5710
A005870,3291.666667
A016880,10000
A058860,0
A019440,0
A005980,4890
A006220,6933.333333
A002150,0
A011930,5423.333333
A004910,1798.333333
A013570,2395
A075180,2988.333333
A014130,6246.666667
A041650,1205
A002360,395
A063160,5403.333333
A016710,4976.666667
A123690,0
A009160,2541.666667
A006490,4310
A035510,36650
A094280,3136.666667
A014790,10966.66667
A002300,25550
A002700,340
A003480,12100
A006370,7643.333333
A035000,9276.666667
A004870,251.6666667
A012030,9050
A003650,22266.66667
A002820,28266.66667
A016610,4671.666667
A003160,986.6666667
A000890,12983.33333
A002310,5906.666667
A002210,2788.333333
A002460,4986.666667
A015890,3598.333333
A012690,391.6666667
A030210,3060
A100220,14516.66667
A001820,5816.666667
A019300,786.6666667
A004770,876.6666667
A001530,50316.66667
A004560,4265
A004890,39800
A003280,1023.333333
A023000,0
A006090,6600
A058430,15616.66667
A008350,3725
A003350,2638.333333
A024090,5063.333333
A003830,56333.33333
A163560,0
A005190,8723.333333
A005800,88266.66667
A047400,0
A002170,18550
A034590,22583.33333
A014990,985
A014910,1101.666667
A093240,0
A011150,578.3333333
A008600,2020
A053690,0
A110570,0
A001380,5043.333333
A014530,9920
A075580,0
A017900,1238.333333
A003960,11683.33333
A001470,17366.66667
A078000,6140
A105840,0
A006340,4318.333333
A068290,2351.666667
A018470,4780
A024890,571.6666667
A134380,0
A014710,0
A025750,675
A008040,3073.333333
A000650,39133.33333
A103130,0
A000850,23316.66667
A004720,550
A003080,20666.66667
A009200,7796.666667
A058850,0
A009270,1058.333333
A006980,1196.666667
A005430,26816.66667
A002100,3303.333333
A012170,135
A001260,12153.33333
A015260,585
A077970,17766.66667
A123700,0
A007120,683.3333333
A033180,890
A079660,4205
A014160,251.6666667
A004080,9966.666667
A021050,511.6666667
A002600,33600
A001020,6753.333333
A007110,555
A145210,0
A000300,1280
A018500,311.6666667
A008970,955
A009070,11116.66667
A077500,2873.333333
A002720,2011.666667
A008250,5776.666667
A006880,0
A003610,10983.33333
A020760,5608.333333
A007190,1760
A005010,15883.33333
A008700,2126.666667
A002920,1750
A002900,5610
A017180,2941.666667
A013580,18133.33333
A129260,0
A005360,6106.666667
A017550,705
A012800,376.6666667
A007590,6240
A012280,343.3333333
A000500,19266.66667
A017040,718.3333333
A004450,14816.66667
A009770,27700
A028100,0
A001750,7723.333333
A081000,7180
A010960,5538.333333
A000220,6663.333333
A016590,6910
A084670,22366.66667
A016380,5656.666667
A027740,553.3333333
A011690,4960
A006570,4111.666667
A005960,6106.666667
A013000,578.3333333
A013870,0
A133820,0
A011330,478.3333333
A000590,47233.33333
A001340,41000
A083420,14650
A010100,7696.666667
A118000,0
A023800,1968.333333
A032560,4411.666667
A025530,3188.333333
A001570,383.3333333
A071970,0
A214330,0
A120030,0
A006660,5123.333333
A001080,11800
A002200,6986.666667
A008260,3270
A001210,24016.66667
A015230,8990
A144620,0
A014440,1213.333333
A104120,2568.333333
A011700,1110
A058730,2081.666667
A014580,13733.33333
A008870,31383.33333
A015590,1515
A023810,1265
A011420,1850
A002760,1031.666667
A015020,465
A072130,5876.666667
A006890,2773.333333
A009310,3531.666667
A004270,6533.333333
A128820,0
A005320,371.6666667
A010040,1955
A001290,1576.666667
A155660,0
A004100,3500
A024070,3445
A030790,810
A090080,1176.666667
A004090,64033.33333
A119650,0
A210540,0
A009460,135
A092220,525
A000910,5786.666667
A004740,2276.666667
A001620,913.3333333
A001560,3275
A005420,3376.666667
A104110,2876.666667
A006740,20500
A003780,1183.333333
A011810,17400
A109070,0
A002070,29050
A023450,20883.33333
A009190,1778.333333
A017370,1518.333333
A011500,1856.666667
A088790,1403.333333
A024900,5866.666667
A071950,716.6666667
A013360,5350
A093230,8236.666667
A009320,131.6666667
A023350,0
A011300,1413.333333
A000950,28300
A004410,6233.333333
A031820,635
A012600,10766.66667
A002410,11066.66667
A000760,4176.666667
A001070,20416.66667
A023150,6013.333333
A000520,6353.333333
A013700,5470
A002710,12083.33333
A010660,11133.33333
A008110,2280
A003580,6146.666667
A069730,2240
A008420,2950
A003720,5340
A010770,1518.333333
A051630,746.6666667
A026940,1768.333333
A001550,6590
A004140,2035
A009180,843.3333333
A005620,58766.66667
A003680,3333.333333
A033250,670
A005070,1330
A002140,1850
A044380,290
A002690,0
A020120,788.3333333
A090370,4111.666667
A049800,745
A005820,7083.333333
A007610,1778.333333
A025820,901.6666667
A009810,698.3333333
A005030,1735
A010420,1143.333333
A002220,8463.333333
A006200,730
A069460,570
A025620,470
A019180,570
A003010,3705
A071090,14033.33333
A015540,253.3333333
A030720,3773.333333
A101140,415
A023960,4578.333333
A006110,18200
A007460,5403.333333
A005450,10383.33333
A011390,8563.333333
A074610,388.3333333
A019490,3300
A134790,0
A004920,4338.333333
A008500,11733.33333
A025890,2873.333333
A010600,593.3333333
A009470,6436.666667
A009140,10916.66667
A007630,886.6666667
A027970,4351.666667
A001420,15650
A002870,9266.666667
A010580,485
A011720,395
A002420,22466.66667
A011230,3486.666667
A010640,985
A001770,11600
A001140,5106.666667
A007280,55633.33333
A005930,572000
A015760,27183.33333
A005380,63233.33333
A090430,623666.6667
A012330,98966.66667
A028260,0
A035420,166666.6667
A032830,0
A000660,13383.33333
A000270,10450
A055550,28866.66667
A051910,125833.3333
A005490,390666.6667
A033780,71500
A017670,186833.3333
A034730,0
A051900,169333.3333
A018260,0
A096770,97333.33333
A000810,171166.6667
A105560,38016.66667
A002790,104900
A003550,56250
A011170,70033.33333
A010950,58000
A034220,29533.33333
A035250,15283.33333
A010130,128666.6667
A066570,106033.3333
A008930,132833.3333
A030200,37033.33333
A021240,29983.33333
A009540,216500
A023530,217666.6667
A006400,86500
A086790,23533.33333
A086280,66700
A000030,865
A004020,52116.66667
A001040,44216.66667
A024110,8176.666667
A161390,0
A047810,0
A018880,9316.666667
A001800,193500
A128940,0
A088350,0
A027410,0
A097950,155166.6667
A139480,0
A036570,134933.3333
A005830,23900
A032640,8723.333333
A000120,98833.33333
A078930,30050
A029780,37516.66667
A007070,0
A002380,361500
A009240,7000
A004800,84866.66667
A009830,10343.33333
A012750,49216.66667
A000720,61133.33333
A009150,52283.33333
A036460,43316.66667
A004990,1018000
A051600,30616.66667
A000100,183333.3333
A012630,38133.33333
A069960,76700
A007310,125666.6667
A000880,33800
A001450,14033.33333
A138930,0
A037620,73533.33333
A000210,58500
A003520,1446.666667
A016360,64500
A006800,20033.33333
A047050,27350
A008770,15750
A005940,17150
A034020,74033.33333
A010060,212500
A005300,817333.3333
A047040,10510
A011210,0
A004370,213666.6667
A079160,16833.33333
A012450,59466.66667
A071050,31533.33333
A004170,439333.3333
A001440,22100
A000240,14033.33333
A006360,67366.66667
A010140,28566.66667
A003490,36633.33333
A028050,73466.66667
A006280,95333.33333
A079550,0
A000150,110166.6667
A011780,29683.33333
A011070,99200
A111770,0
A161890,0
A002550,14683.33333
A005610,8253.333333
A005440,57833.33333
A006120,52383.33333
A028670,11386.66667
A204320,0
A000670,446666.6667
A030000,207000
A000080,1845
A114090,0
A120110,0
A105630,6136.666667
A214320,0
A014820,1360
A006260,95100
A000060,5188.333333
A057050,0
A192400,0
A008560,1136.666667
A138040,0
A005250,66100
A039490,50716.66667
A003690,11266.66667
A003450,13533.33333
A226320,0
A002620,8620
A001740,12100
A006650,34716.66667
A010120,69133.33333
A139130,0
A001120,21883.33333
A064350,0
A192820,0
A017800,68300
A003410,7920
A002350,3748.333333
A000070,36883.33333
A010620,137333.3333
A002270,160666.6667
A010780,7740
A042670,16366.66667
A042660,21850
A108670,83666.66667
A071840,0
A073240,5130
A181710,0
A082640,0
A003000,17383.33333
A068870,57966.66667
A170900,0
A023590,7250
A052690,0
A049770,33366.66667
A039130,31100
A185750,0
A145990,0
A081660,0
A001680,6070
A180640,0
A003240,651333.3333
A069620,53600
A011790,22266.66667
A020000,8950
A006040,88733.33333
A001060,14983.33333
A003620,1533.333333
A025540,17016.66667
A064960,14650
A000640,85300
A007570,29583.33333
A037560,0
A008000,6306.666667
A001430,15933.33333
A101530,0
A004000,49683.33333
A014680,7726.666667
A020560,3820
A024720,3421.666667
A089590,0
A009420,4308.333333
A034310,20733.33333
A000990,8100
A175330,0
A009970,9280
A033920,4408.333333
A103140,15550
A071320,0
A006840,16983.33333
A115390,0
A001230,27883.33333
A069260,23450
A001520,3656.666667
A019680,5426.666667
A005740,54866.66667
A002240,44283.33333
A096760,7303.333333
A016450,3316.666667
A000370,9080
A018670,55133.33333
A072710,58733.33333
A012510,903.3333333
A053210,0
A000230,35833.33333
A017810,65833.33333
A003300,74300
A005180,42033.33333
A007340,7920
A093050,20866.66667
A085620,0
A003090,21650
A002020,35733.33333
A003470,10266.66667
A009450,25900
A020150,0
A002960,77800
A210980,0
A060980,0
A138250,0
A044820,3266.666667
A019170,23316.66667
A004490,27350
A093370,3586.666667
A003540,17066.66667
A009290,3265
A008490,7320
A031440,48033.33333
A078520,9750
A003060,1833.333333
A029460,3506.666667
A007210,9283.333333
A003920,486166.6667
A005850,3411.666667
A036580,1446.666667
A034120,35083.33333
A031430,0
A084690,3171.666667
A058650,65333.33333
A025860,22966.66667
A003850,25683.33333
A001720,37100
A021960,5076.666667
A117930,0
A009410,6396.666667
A004710,25366.66667
A122900,0
A004430,9183.333333
A029530,54433.33333
A002390,13050
A079430,7000
A192530,0
A101060,9920
A000050,111166.6667
A004690,122000
A017390,53933.33333
A900140,0
A003030,41116.66667
A014830,38933.33333
A037710,110966.6667
A017940,72266.66667
A005090,35900
A006060,7700
A005500,18066.66667
A214420,0
A015860,3583.333333
A005720,23800
A126560,0
A095720,20483.33333
A016800,22233.33333
A102460,0
A001780,1405
A001630,18133.33333
A104700,52033.33333
A152330,0
A005880,69833.33333
A032350,21566.66667
A002320,32050
A213500,0
A002630,1578.333333
A042700,5303.333333
A000400,8190
A102280,3073.333333
A033660,0
A200880,0
A011200,26833.33333
A214390,0
A003220,4646.666667
A015350,19400
A138490,0
A002810,3781.666667
A002990,20416.66667
A008060,3745
A004150,9250
A002250,14200
A003200,59300
A005690,12950
A036530,10990
A097230,32816.66667
A007690,34816.66667
A030610,10220
A000480,59600
A003560,1340
A027390,9870
A004440,0
A004360,12216.66667
A095570,0
A011760,17533.33333
A001510,2695
A033270,5321.666667
A112610,0
A000140,30050
A003570,12836.66667
A007160,23733.33333
A005810,16233.33333
A089470,1895
A016580,13900
A008730,7283.333333
A001130,113500
A009680,6283.333333
A000430,1573.333333
A003120,64833.33333
A000020,41000
A183190,0
A002780,1341.666667
A102260,9406.666667
A001500,24750
A011160,6933.333333
A002450,766.6666667
A000320,5616.666667
A107590,45333.33333
A000180,20466.66667
A012320,47183.33333
A000390,3588.333333
A002000,21283.33333
A017960,7613.333333
A004970,15100
A001460,124833.3333
A039570,0
A004250,4213.333333
A004700,5996.666667
A003530,9900
A194370,0
A010050,585
A000970,4696.666667
A005950,12583.33333
A000680,6046.666667
A006390,13816.66667
A007860,2266.666667
A004980,6263.333333
A003070,8103.333333
A009580,6316.666667
A092230,37433.33333
A079980,0
A025000,42316.66667
A011000,2546.666667
A005680,11403.33333
A161000,0
A001940,57833.33333
A000860,12183.33333
A004130,7600
A001250,15600
A084010,13166.66667
A005110,411.6666667
A082740,0
A000540,5253.333333
A004840,1833.333333
A001200,1128.333333
A002030,43066.66667
A136490,0
A013520,6893.333333
A001880,4433.333333
A067830,1425
A004060,2263.333333
A015360,26500
A033240,6766.666667
A004380,1900
A000700,19466.66667
A069640,0
A010690,1950
A084680,581.6666667
A090350,3021.666667
A012160,0
A004960,14183.33333
A085310,19550
A011280,843.3333333
A007540,20300
A014280,10150
A001790,54333.33333
A011090,718.3333333
A005390,3401.666667
A010820,1866.666667
A007810,2751.666667
A068400,0
A084870,4583.333333
A007660,1746.666667
A001360,3315
A227840,0
A004540,5393.333333
A900050,3050
A021820,35500
A000040,505
A091090,11316.66667
A007700,2938.333333
A092200,2921.666667
A002880,491.6666667
A001270,22366.66667
A034300,14666.66667
A044450,4820
A007980,8176.666667
A130660,0
A025560,418.3333333
A004200,6543.333333
A005750,1535
A100250,983.3333333
A012610,24916.66667
A002840,52200
A003460,14150
A026890,1315
A003230,21483.33333
A012200,1785
A037270,1743.333333
A004830,1813.333333
A103590,9516.666667
A033530,4550
A000490,18300
A016090,633.3333333
A006380,6430
A004310,2555
A100840,27333.33333
A035150,610
A117580,0
A092440,8313.333333
A009440,11330
A001390,7903.333333
A005870,5960
A016880,12000
A058860,0
A019440,0
A005980,6293.333333
A006220,6343.333333
A002150,0
A011930,5923.333333
A004910,2771.666667
A013570,3693.333333
A075180,3868.333333
A014130,12683.33333
A041650,1531.666667
A002360,578.3333333
A063160,14843.33333
A016710,5560
A123690,0
A009160,3165
A006490,1871.666667
A035510,48483.33333
A094280,5426.666667
A014790,21266.66667
A002300,34550
A002700,580
A003480,17550
A006370,9680
A035000,10053.33333
A004870,3005
A012030,13550
A003650,36750
A002820,31400
A016610,6506.666667
A003160,1276.666667
A000890,14916.66667
A002310,8270
A002210,1441.666667
A002460,5461.666667
A015890,5085
A012690,531.6666667
A030210,4493.333333
A100220,13450
A001820,9826.666667
A019300,971.6666667
A004770,1285
A001530,51000
A004560,6418.333333
A004890,50933.33333
A003280,1320
A023000,0
A006090,10423.33333
A058430,22600
A008350,4343.333333
A003350,2958.333333
A024090,7160
A003830,66333.33333
A163560,0
A005190,14070
A005800,89866.66667
A047400,0
A002170,22833.33333
A034590,25116.66667
A014990,1201.666667
A014910,1513.333333
A093240,0
A011150,921.6666667
A008600,2850
A053690,0
A110570,0
A001380,6570
A014530,15796.66667
A075580,0
A017900,1971.666667
A003960,16750
A001470,24783.33333
A078000,7330
A105840,0
A006340,5540
A068290,2591.666667
A018470,5663.333333
A024890,740
A134380,0
